__time,/fmu/in/actuator_motors/control[0],/fmu/in/actuator_motors/control[10],/fmu/in/actuator_motors/control[11],/fmu/in/actuator_motors/control[1],/fmu/in/actuator_motors/control[2],/fmu/in/actuator_motors/control[3],/fmu/in/actuator_motors/control[4],/fmu/in/actuator_motors/control[5],/fmu/in/actuator_motors/control[6],/fmu/in/actuator_motors/control[7],/fmu/in/actuator_motors/control[8],/fmu/in/actuator_motors/control[9],/fmu/in/actuator_motors/reversible_flags,/fmu/in/actuator_motors/timestamp,/fmu/in/actuator_motors/timestamp_sample,/fmu/out/actuator_outputs/noutputs,/fmu/out/actuator_outputs/output[0],/fmu/out/actuator_outputs/output[10],/fmu/out/actuator_outputs/output[11],/fmu/out/actuator_outputs/output[12],/fmu/out/actuator_outputs/output[13],/fmu/out/actuator_outputs/output[14],/fmu/out/actuator_outputs/output[15],/fmu/out/actuator_outputs/output[1],/fmu/out/actuator_outputs/output[2],/fmu/out/actuator_outputs/output[3],/fmu/out/actuator_outputs/output[4],/fmu/out/actuator_outputs/output[5],/fmu/out/actuator_outputs/output[6],/fmu/out/actuator_outputs/output[7],/fmu/out/actuator_outputs/output[8],/fmu/out/actuator_outputs/output[9],/fmu/out/actuator_outputs/timestamp,/fmu/out/sensor_combined/accel_calibration_count,/fmu/out/sensor_combined/accelerometer_clipping,/fmu/out/sensor_combined/accelerometer_integral_dt,/fmu/out/sensor_combined/accelerometer_m_s2[0],/fmu/out/sensor_combined/accelerometer_m_s2[1],/fmu/out/sensor_combined/accelerometer_m_s2[2],/fmu/out/sensor_combined/accelerometer_timestamp_relative,/fmu/out/sensor_combined/gyro_calibration_count,/fmu/out/sensor_combined/gyro_clipping,/fmu/out/sensor_combined/gyro_integral_dt,/fmu/out/sensor_combined/gyro_rad[0],/fmu/out/sensor_combined/gyro_rad[1],/fmu/out/sensor_combined/gyro_rad[2],/fmu/out/sensor_combined/timestamp,/fmu/out/vehicle_attitude/delta_q_reset[0],/fmu/out/vehicle_attitude/delta_q_reset[1],/fmu/out/vehicle_attitude/delta_q_reset[2],/fmu/out/vehicle_attitude/delta_q_reset[3],/fmu/out/vehicle_attitude/q[0],/fmu/out/vehicle_attitude/q[1],/fmu/out/vehicle_attitude/q[2],/fmu/out/vehicle_attitude/q[3],/fmu/out/vehicle_attitude/quat_reset_counter,/fmu/out/vehicle_attitude/timestamp,/fmu/out/vehicle_attitude/timestamp_sample,/fmu/out/vehicle_local_position/ax,/fmu/out/vehicle_local_position/ay,/fmu/out/vehicle_local_position/az,/fmu/out/vehicle_local_position/dead_reckoning,/fmu/out/vehicle_local_position/delta_heading,/fmu/out/vehicle_local_position/delta_vxy[0],/fmu/out/vehicle_local_position/delta_vxy[1],/fmu/out/vehicle_local_position/delta_vz,/fmu/out/vehicle_local_position/delta_xy[0],/fmu/out/vehicle_local_position/delta_xy[1],/fmu/out/vehicle_local_position/delta_z,/fmu/out/vehicle_local_position/dist_bottom,/fmu/out/vehicle_local_position/dist_bottom_sensor_bitfield,/fmu/out/vehicle_local_position/dist_bottom_valid,/fmu/out/vehicle_local_position/eph,/fmu/out/vehicle_local_position/epv,/fmu/out/vehicle_local_position/evh,/fmu/out/vehicle_local_position/evv,/fmu/out/vehicle_local_position/heading,/fmu/out/vehicle_local_position/heading_good_for_control,/fmu/out/vehicle_local_position/heading_reset_counter,/fmu/out/vehicle_local_position/heading_var,/fmu/out/vehicle_local_position/ref_timestamp,/fmu/out/vehicle_local_position/tilt_var,/fmu/out/vehicle_local_position/timestamp,/fmu/out/vehicle_local_position/timestamp_sample,/fmu/out/vehicle_local_position/unaided_heading,/fmu/out/vehicle_local_position/v_xy_valid,/fmu/out/vehicle_local_position/v_z_valid,/fmu/out/vehicle_local_position/vx,/fmu/out/vehicle_local_position/vxy_reset_counter,/fmu/out/vehicle_local_position/vy,/fmu/out/vehicle_local_position/vz,/fmu/out/vehicle_local_position/vz_reset_counter,/fmu/out/vehicle_local_position/x,/fmu/out/vehicle_local_position/xy_global,/fmu/out/vehicle_local_position/xy_reset_counter,/fmu/out/vehicle_local_position/xy_valid,/fmu/out/vehicle_local_position/y,/fmu/out/vehicle_local_position/z,/fmu/out/vehicle_local_position/z_deriv,/fmu/out/vehicle_local_position/z_global,/fmu/out/vehicle_local_position/z_reset_counter,/fmu/out/vehicle_local_position/z_valid,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],m_0,m_1,m_2,m_3,pz
1721040010.909077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006714767,0.003390346,-0.005754355,0.000078967,0.000079623,0.006837545,1.000000000,-0.014732987,-0.013922388,0.003272393,0.000122431,0.000122434,0.093163997,0.999974012,0.000134082,-0.007034818,-0.001634081,0.000000000,8.000000000,1721040010949110.000000000,1721040010948244.000000000,0.001243140,0.000809376,0.204568610,1.000000000,0.001018003,0.001018038,0.003523156,,,,,-0.003272393
1721040010.918624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,6008.000000000,-0.224678010,-0.191701084,-9.929358482,0.000000000,1.000000000,0.000000000,6008.000000000,-0.003388413,-0.005827409,-0.005708765,1721040010954252.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.918687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973893,0.000120478,-0.007050700,-0.001632603,0.000000000,1721040010954598.000000000,1721040010954252.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.920681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182173714,-0.087047614,0.183456630,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.065075174,0.000000000,1.000000000,0.016046284,0.305489749,0.045678526,0.059494499,-0.003260816,0.000000000,0.000000000,0.006839917,0.000000000,0.000157392,1721040010960814.000000000,1721040010959713.000000000,0.012263088,0.000000000,1.000000000,0.000929312,5.000000000,0.000555416,0.204896018,1.000000000,-0.014729256,0.000000000,5.000000000,0.000000000,-0.013913971,0.003712837,0.003045981,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.920822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000169417,0.001984821,0.001576027,0.000079004,0.000079656,0.006838649,1.000000000,-0.014729256,-0.013913971,0.003712837,0.000128740,0.000128743,0.093323983,0.999973834,0.000117961,-0.007046229,-0.001629455,0.000000000,8.000000000,1721040010960823.000000000,1721040010959713.000000000,0.000929312,0.000555416,0.204896018,1.000000000,0.001043236,0.001043292,0.003539596,,,,,-0.003712837
1721040010.922165,0.280000001,0.000000000,0.000000000,-0.579999983,-0.439999998,-0.419999987,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1721040010921986.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.939753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,6008.000000000,-0.256189972,0.075114332,-9.833995819,0.000000000,1.000000000,0.000000000,6008.000000000,-0.007660714,0.001083203,-0.002304677,1721040010971729.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.939835,,,,,,,,,,,,,,,,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,767.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1721040010977204.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280148510,-0.039240000,-0.039240000,-0.039240000,
1721040010.939850,,,,,,,,,,,,,,,,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,767.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1721040010977414.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280148510,-0.039240000,-0.039240000,-0.039240000,
1721040010.939861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,5007.000000000,0.347748578,-0.463033378,-9.913700104,0.000000000,1.000000000,0.000000000,5007.000000000,-0.006968379,0.003157787,-0.011569311,1721040010976736.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.939873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973893,0.000101316,-0.007038428,-0.001626768,0.000000000,1721040010972120.000000000,1721040010971729.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.939904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.266713172,0.314659476,0.086166903,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.066916585,0.000000000,1.000000000,0.016483421,0.305773050,0.046302211,0.059654597,-0.003255206,0.000000000,0.000000000,0.006841111,0.000000000,0.000157470,1721040010972414.000000000,1721040010971729.000000000,0.012272760,0.000000000,1.000000000,0.000164281,5.000000000,0.001903780,0.205128998,1.000000000,-0.014716933,0.000000000,5.000000000,0.000000000,-0.013908784,0.004188516,0.003904005,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.939941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008109687,0.001933206,0.004307529,0.000079040,0.000079695,0.006839845,1.000000000,-0.014716933,-0.013908784,0.004188516,0.000135850,0.000135853,0.093497157,0.999973893,0.000101316,-0.007038428,-0.001626768,0.000000000,8.000000000,1721040010972421.000000000,1721040010971729.000000000,0.000164281,0.001903780,0.205128998,1.000000000,0.001071939,0.001071956,0.003558671,,,,,-0.004188516
1721040010.941320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973953,0.000080884,-0.007029283,-0.001640414,0.000000000,1721040010978038.000000000,1721040010976736.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.941926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.213614866,0.092828080,0.118505873,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.068881802,0.000000000,1.000000000,0.016916905,0.306049883,0.046894737,0.059804544,-0.003267479,0.000000000,0.000000000,0.006832034,0.000000000,0.000157542,1721040010983877.000000000,1721040010982744.000000000,0.012264689,0.000000000,1.000000000,0.000565959,5.000000000,0.001310577,0.205241188,1.000000000,-0.014705908,0.000000000,5.000000000,0.000000000,-0.013898586,0.004551464,0.004724503,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.942125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004148765,-0.005085581,0.002814947,0.000079076,0.000079730,0.006830770,1.000000000,-0.014705908,-0.013898586,0.004551464,0.000143089,0.000143092,0.093666524,0.999973834,0.000091295,-0.007045500,-0.001632974,0.000000000,8.000000000,1721040010983886.000000000,1721040010982744.000000000,0.000565959,0.001310577,0.205241188,1.000000000,0.001099551,0.001099566,0.003576583,,,,,-0.004551464
1721040010.943839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,6008.000000000,0.340219766,-0.541221261,-9.889494896,0.000000000,1.000000000,0.000000000,6008.000000000,0.010565964,0.001990251,-0.008454881,1721040010988752.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.944010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973893,0.000119849,-0.007037900,-0.001639990,0.000000000,1721040010989339.000000000,1721040010988752.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.954599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.215540484,0.477966189,0.048114136,1.000000000,0.000000000,0.008333903,-0.006738368,0.002460076,0.000000000,0.000000000,0.000000000,0.070332646,0.000000000,1.000000000,0.010957190,0.306310803,0.037159730,0.059936721,-0.003272153,0.000000000,0.000000000,0.006833049,0.000000000,0.000156206,1721040010995543.000000000,1721040010994760.000000000,0.012267286,0.000000000,1.000000000,0.001243691,5.000000000,0.002341185,0.205136046,1.000000000,-0.014686839,0.000000000,5.000000000,0.000000000,-0.013893499,0.005242911,0.005383574,0.000000000,1.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.954676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003548760,-0.007142046,0.002184996,0.000078414,0.000079062,0.006831777,1.000000000,-0.014686839,-0.013893499,0.005242911,0.000060030,0.000060030,0.093826309,0.999973834,0.000107218,-0.007060221,-0.001635196,0.000000000,8.000000000,1721040010995552.000000000,1721040010994760.000000000,0.001243691,0.002341185,0.205136046,1.000000000,0.000690414,0.000690431,0.003592411,,,,,-0.005242911
1721040010.954719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,5006.000000000,0.297471821,-0.522610903,-9.833668709,0.000000000,1.000000000,0.000000000,5006.000000000,-0.005273737,0.006170064,-0.008768136,1721040010999766.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721040010.955549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.999973834,0.000091107,-0.007043491,-0.001642376,0.000000000,1721040011001069.000000000,1721040010999766.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
