__time,/fmu/out/actuator_outputs/noutputs,/fmu/out/actuator_outputs/output[0],/fmu/out/actuator_outputs/output[10],/fmu/out/actuator_outputs/output[11],/fmu/out/actuator_outputs/output[12],/fmu/out/actuator_outputs/output[13],/fmu/out/actuator_outputs/output[14],/fmu/out/actuator_outputs/output[15],/fmu/out/actuator_outputs/output[1],/fmu/out/actuator_outputs/output[2],/fmu/out/actuator_outputs/output[3],/fmu/out/actuator_outputs/output[4],/fmu/out/actuator_outputs/output[5],/fmu/out/actuator_outputs/output[6],/fmu/out/actuator_outputs/output[7],/fmu/out/actuator_outputs/output[8],/fmu/out/actuator_outputs/output[9],/fmu/out/actuator_outputs/timestamp,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],py,pz
1723722516.805315,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1322.000000000,1382.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516794759.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.811167,,,,,,,,,,,,,,,,,,,-0.006580159,0.039139919,0.059116270,0.003927075,0.003072460,0.025413897,1.000000000,3.404819489,26.695129395,-0.448951066,1996.609375000,2023.890747070,0.075484797,0.954546392,0.126418307,0.207732677,0.172356531,0.000000000,18.000000000,1723722516800836.000000000,1723722516800044.000000000,-2.387012482,2.154565334,0.450775057,1.000000000,11.253052711,11.718728065,0.009383153,-26.695129395,0.448951066
1723722516.811410,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1330.000000000,1388.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516804772.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.823644,,,,,,,,,,,,,,,,,,,0.023300182,0.062452894,0.042539459,0.003933284,0.003061607,0.025420319,1.000000000,3.410944462,26.685197830,-0.447509736,1999.434326172,2026.752075195,0.075933799,0.954436481,0.126497790,0.207993492,0.172592491,0.000000000,18.000000000,1723722516812883.000000000,1723722516811058.000000000,-2.389084339,2.154728174,0.451133400,1.000000000,11.262287140,11.728500366,0.009411619,-26.685197830,0.447509736
1723722516.823983,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1341.000000000,1391.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516814791.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.834880,,,,,,,,,,,,,,,,,,,0.045467112,0.045411933,0.015944257,0.003945401,0.003046572,0.025425052,1.000000000,3.415581226,26.676202774,-0.445933729,2002.298583984,2029.653930664,0.076390520,0.954331458,0.126696229,0.208274290,0.172688961,0.000000000,18.000000000,1723722516824409.000000000,1723722516822572.000000000,-2.384340763,2.153346777,0.449457645,1.000000000,11.271674156,11.738284111,0.009440109,-26.676202774,0.445933729
1723722516.835229,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1348.000000000,1396.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516824811.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.846877,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1358.000000000,1402.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516834809.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.847130,,,,,,,,,,,,,,,,,,,0.059035614,0.026260674,-0.003748555,0.003965572,0.003035144,0.025418237,1.000000000,3.417542458,26.670177460,-0.443791986,2005.311645508,2032.708251953,0.076870374,0.954244971,0.126987278,0.208510384,0.172668293,0.000000000,18.000000000,1723722516835951.000000000,1723722516834087.000000000,-2.382447243,2.151743650,0.447690785,1.000000000,11.281337738,11.748702049,0.009471266,-26.670177460,0.443791986
1723722516.854274,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1361.000000000,1407.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516844822.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.854531,,,,,,,,,,,,,,,,,,,0.063125320,0.029878162,-0.008721162,0.003987515,0.003025245,0.025408212,1.000000000,3.420210123,26.663818359,-0.441685259,2008.455932617,2035.897705078,0.077371240,0.954163313,0.127327040,0.208751276,0.172578290,0.000000000,18.000000000,1723722516847457.000000000,1723722516846603.000000000,-2.381908655,2.150717974,0.445709884,1.000000000,11.291539192,11.759677887,0.009504196,-26.663818359,0.441685259
1723722516.866355,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1361.000000000,1411.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516854834.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.866633,,,,,,,,,,,,,,,,,,,0.071001329,0.041859902,-0.021492742,0.004002523,0.003020392,0.025399992,1.000000000,3.421315670,26.658927917,-0.439399332,2011.494140625,2038.978027344,0.077859715,0.954077423,0.127668828,0.209064290,0.172421172,0.000000000,18.000000000,1723722516858996.000000000,1723722516857993.000000000,-2.382203102,2.150444984,0.444150686,1.000000000,11.301293373,11.770102501,0.009535111,-26.658927917,0.439399332
1723722516.873640,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1364.000000000,1419.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516864348.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.879509,,,,,,,,,,,,,,,,,,,0.059395589,0.072539590,-0.027023353,0.004008024,0.003018519,0.025398156,1.000000000,3.424355745,26.652053833,-0.437632501,2014.346435547,2041.869018555,0.077835478,0.953987718,0.127885655,0.209483966,0.172247812,0.000000000,18.000000000,1723722516870460.000000000,1723722516869633.000000000,-2.380876541,2.148996353,0.442724496,1.000000000,11.310020447,11.779617310,0.009528325,-26.652053833,0.437632501
1723722516.879779,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1365.000000000,1428.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516874861.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.891936,,,,,,,,,,,,,,,,,,,0.031227961,0.095217429,-0.037511822,0.004008322,0.003024477,0.025393661,1.000000000,3.424916744,26.647916794,-0.435370117,2017.152954102,2044.711181641,0.078292802,0.953903139,0.127932817,0.210007101,0.172044039,0.000000000,18.000000000,1723722516881992.000000000,1723722516881023.000000000,-2.380325079,2.146750450,0.442005932,1.000000000,11.318961143,11.789191246,0.009556650,-26.647916794,0.435370117
1723722516.892160,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1366.000000000,1429.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516884882.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.916233,,,,,,,,,,,,,,,,,,,0.015862558,0.094305702,-0.037442535,0.004006261,0.003035767,0.025386177,1.000000000,3.434924126,26.634473801,-0.434546590,2019.957275391,2047.565551758,0.074288584,0.953818560,0.127884388,0.210553497,0.171881035,0.000000000,18.000000000,1723722516894037.000000000,1723722516892162.000000000,-2.380892754,2.144935369,0.441899240,1.000000000,11.326797485,11.798113823,0.009269386,-26.634473801,0.434546590
1723722516.916506,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1368.000000000,1430.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516894397.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.916857,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1369.000000000,1428.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516904406.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.916864,,,,,,,,,,,,,,,,,,,-0.002773177,0.063566409,-0.036299292,0.004002630,0.003052959,0.025374416,1.000000000,3.440462351,26.624309540,-0.433169812,2022.842895508,2050.488769531,0.074734889,0.953778684,0.127763569,0.210953996,0.171700612,0.000000000,18.000000000,1723722516905560.000000000,1723722516903677.000000000,-2.380559444,2.143866062,0.442363232,1.000000000,11.335806847,11.807537079,0.009297074,-26.624309540,0.433169812
1723722516.931310,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1371.000000000,1428.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516914412.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.931624,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1369.000000000,1433.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516924440.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.931634,,,,,,,,,,,,,,,,,,,-0.055253439,0.003248456,-0.040043894,0.003993507,0.003073810,0.025364855,1.000000000,3.448369265,26.611793518,-0.432174265,2026.172607422,2053.868408203,0.075243860,0.953827083,0.127478927,0.211043850,0.171533316,0.000000000,18.000000000,1723722516917085.000000000,1723722516915191.000000000,-2.377328873,2.141427040,0.441693664,1.000000000,11.346693039,11.819005013,0.009332027,-26.611793518,0.432174265
1723722516.936093,,,,,,,,,,,,,,,,,,,-0.080626681,-0.019359857,-0.045300763,0.003983337,0.003095551,0.025355097,1.000000000,3.452686071,26.602254868,-0.430624336,2029.064575195,2056.798339844,0.075695798,0.953944683,0.127002731,0.210928753,0.171374276,0.000000000,18.000000000,1723722516928565.000000000,1723722516927707.000000000,-2.376342773,2.138870955,0.441157013,1.000000000,11.355993271,11.828735352,0.009360547,-26.602254868,0.430624336
1723722516.942337,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1370.000000000,1432.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516934443.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.953279,,,,,,,,,,,,,,,,,,,-0.100689344,-0.035938870,-0.042123239,0.003976149,0.003120664,0.025339054,1.000000000,3.456063986,26.593769073,-0.428796351,2032.070068359,2059.844482422,0.076165572,0.954111755,0.126421720,0.210654601,0.171210572,0.000000000,18.000000000,1723722516940084.000000000,1723722516939222.000000000,-2.374622345,2.136713982,0.441255569,1.000000000,11.365984917,11.839156151,0.009391544,-26.593769073,0.428796351
1723722516.953836,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1369.000000000,1434.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516944469.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.962855,,,,,,,,,,,,,,,,,,,-0.106566511,-0.050311539,-0.044736728,0.003969266,0.003144697,0.025323711,1.000000000,3.462463140,26.582117081,-0.427563488,2034.981689453,2062.795166016,0.076156877,0.954292238,0.125819683,0.210329145,0.171048298,0.000000000,18.000000000,1723722516951568.000000000,1723722516950737.000000000,-2.375006914,2.135280609,0.441750377,1.000000000,11.375231743,11.848939896,0.009387244,-26.582117081,0.427563488
1723722516.963126,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1375.000000000,1434.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516954485.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.976213,,,,,,,,,,,,,,,,,,,-0.077614151,-0.043915194,-0.046561435,0.003962399,0.003163411,0.025313620,1.000000000,3.467834711,26.571706772,-0.426131010,2037.809204102,2065.658203125,0.076603934,0.954455316,0.125334650,0.210025191,0.170867577,0.000000000,18.000000000,1723722516963568.000000000,1723722516961751.000000000,-2.372672796,2.134743690,0.441816717,1.000000000,11.384327888,11.858555794,0.009415430,-26.571706772,0.426131010
1723722516.978518,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1376.000000000,1432.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516964491.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.988400,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1375.000000000,1431.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516974996.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722516.988730,,,,,,,,,,,,,,,,,,,-0.044737574,-0.047278110,-0.054565690,0.003956538,0.003180123,0.025304681,1.000000000,3.470326424,26.564073563,-0.424122423,2040.861450195,2068.752197266,0.077084310,0.954602122,0.125017136,0.209751502,0.170616195,0.000000000,18.000000000,1723722516975086.000000000,1723722516973266.000000000,-2.371598721,2.133899689,0.441303879,1.000000000,11.394352913,11.869172096,0.009446644,-26.564073563,0.424122423
1723722516.994384,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1381.000000000,1431.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516984507.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.005736,,,,,,,,,,,,,,,,,,,-0.014156425,-0.039006490,-0.054309897,0.003948153,0.003193224,0.025301976,1.000000000,3.471793413,26.556358337,-0.422080755,2044.046630859,2071.982910156,0.077585697,0.954723001,0.124871440,0.209547833,0.170296505,0.000000000,18.000000000,1723722516986667.000000000,1723722516985657.000000000,-2.369428158,2.132808208,0.439797670,1.000000000,11.405014992,11.880119324,0.009478793,-26.556358337,0.422080755
1723722517.006034,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1385.000000000,1439.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722516994517.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.009130,,,,,,,,,,,,,,,,,,,-0.013334051,-0.032593191,-0.060089499,0.003941233,0.003201753,0.025302256,1.000000000,3.471706629,26.549556732,-0.419897348,2047.087158203,2075.064941406,0.078069471,0.954842448,0.124757439,0.209374577,0.169922620,0.000000000,18.000000000,1723722516998116.000000000,1723722516997297.000000000,-2.367758274,2.130534649,0.438615620,1.000000000,11.415189743,11.890581131,0.009509376,-26.549556732,0.419897348
1723722517.012428,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1382.000000000,1442.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517004533.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.016827,,,,,,,,,,,,,,,,,,,-0.038833927,-0.039841730,-0.077794828,0.003940026,0.003208925,0.025297930,1.000000000,3.482895851,26.532508850,-0.419338554,2049.793945313,2077.813476563,0.074071862,0.954980433,0.124537244,0.209190041,0.169535577,0.000000000,18.000000000,1723722517009689.000000000,1723722517008812.000000000,-2.367653847,2.128156424,0.438006222,1.000000000,11.422574043,11.899309158,0.009223493,-26.532508850,0.419338554
1723722517.021225,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1385.000000000,1447.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517014544.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.033751,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1393.000000000,1454.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517024565.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.033772,,,,,,,,,,,,,,,,,,,-0.050784782,-0.044240974,-0.083926193,0.003942023,0.003211534,0.025295237,1.000000000,3.489532232,26.518949509,-0.418212205,2052.878173828,2080.939697266,0.074538544,0.955137372,0.124226533,0.208981827,0.169136018,0.000000000,18.000000000,1723722517021140.000000000,1723722517020202.000000000,-2.366842508,2.126186609,0.438538134,1.000000000,11.432532310,11.909708977,0.009253529,-26.518949509,0.418212205
1723722517.044885,,,,,,,,,,,,,,,,,,,-0.078604706,-0.044576544,-0.092557505,0.003950108,0.003217426,0.025283011,1.000000000,3.497243404,26.504961014,-0.417195946,2055.723632813,2083.821044922,0.074975722,0.955328703,0.123775356,0.208736300,0.168689385,0.000000000,18.000000000,1723722517033165.000000000,1723722517031340.000000000,-2.365393162,2.125271559,0.438503563,1.000000000,11.441865921,11.919520378,0.009281928,-26.504961014,0.417195946
1723722517.045391,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1392.000000000,1457.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517034582.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.059143,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1392.000000000,1461.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517044591.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.059167,,,,,,,,,,,,,,,,,,,-0.095662802,-0.042864989,-0.108302325,0.003959140,0.003226871,0.025266310,1.000000000,3.504833460,26.490459442,-0.416306555,2058.623535156,2086.759033203,0.074968897,0.955546379,0.123188458,0.208485946,0.168194562,0.000000000,18.000000000,1723722517044730.000000000,1723722517042855.000000000,-2.361674786,2.122403860,0.437781215,1.000000000,11.451174736,11.929327011,0.009277715,-26.490459442,0.416306555
1723722517.068514,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1397.000000000,1465.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517054597.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.068870,,,,,,,,,,,,,,,,,,,-0.101688415,-0.036060769,-0.110325523,0.003966358,0.003238780,0.025249088,1.000000000,3.508848667,26.479398727,-0.414819539,2061.698730469,2089.876220703,0.075438574,0.955757082,0.122574151,0.208282486,0.167697191,0.000000000,18.000000000,1723722517056241.000000000,1723722517054370.000000000,-2.358903408,2.121414900,0.438975781,1.000000000,11.461154938,11.940064430,0.009308133,-26.479398727,0.414819539
1723722517.070135,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1398.000000000,1465.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517064610.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.078020,,,,,,,,,,,,,,,,,,,-0.115013808,-0.032355096,-0.110550039,0.003973756,0.003251990,0.025230501,1.000000000,3.512901545,26.468427658,-0.413269162,2064.907714844,2093.131103516,0.075928807,0.956000209,0.121805742,0.208061114,0.167145163,0.000000000,18.000000000,1723722517067711.000000000,1723722517066886.000000000,-2.356111288,2.119852781,0.439709485,1.000000000,11.471784592,11.951454163,0.009340717,-26.468427658,0.413269162
1723722517.080502,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1389.000000000,1466.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517074622.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.087449,,,,,,,,,,,,,,,,,,,-0.137278080,-0.026513724,-0.105233058,0.003984365,0.003265221,0.025208559,1.000000000,3.515972376,26.458633423,-0.411536217,2067.971191406,2096.236083984,0.076401852,0.956229627,0.120988235,0.207848400,0.166691169,0.000000000,18.000000000,1723722517079271.000000000,1723722517078401.000000000,-2.355454683,2.118321896,0.438889861,1.000000000,11.481944084,11.962225914,0.009371495,-26.458633423,0.411536217
1723722517.089668,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1393.000000000,1468.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517084630.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.102704,,,,,,,,,,,,,,,,,,,-0.150407791,-0.021193316,-0.099636391,0.004000367,0.003274537,0.025185067,1.000000000,3.520355463,26.447902679,-0.410103381,2070.944824219,2099.248291016,0.076865017,0.956446528,0.120089985,0.207669869,0.166317984,0.000000000,18.000000000,1723722517090746.000000000,1723722517089916.000000000,-2.356808424,2.118221521,0.439411461,1.000000000,11.491524696,11.972517967,0.009400688,-26.447902679,0.410103381
1723722517.104209,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1384.000000000,1463.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517094643.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.115849,,,,,,,,,,,,,,,,,,,-0.139645562,-0.005113653,-0.080512315,0.004022047,0.003278169,0.025161637,1.000000000,3.521360636,26.440896988,-0.408070326,2073.996337891,2102.340820313,0.077341221,0.956628680,0.119229719,0.207557037,0.166029915,0.000000000,18.000000000,1723722517102249.000000000,1723722517101430.000000000,-2.357732058,2.118807793,0.440224499,1.000000000,11.501125336,11.983071327,0.009430931,-26.440896988,0.408070326
1723722517.116029,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1380.000000000,1456.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517104664.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.129306,,,,,,,,,,,,,,,,,,,-0.119454190,-0.003724342,-0.069471240,0.004045144,0.003278631,0.025139848,1.000000000,3.524106264,26.433074951,-0.406299859,2076.901123047,2105.282226563,0.077799603,0.956784666,0.118490130,0.207462907,0.165778220,0.000000000,18.000000000,1723722517114267.000000000,1723722517112445.000000000,-2.355624914,2.119046688,0.440844595,1.000000000,11.510307312,11.993024826,0.009459711,-26.433074951,0.406299859
1723722517.129567,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1376.000000000,1453.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517114677.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.134597,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1373.000000000,1446.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517124182.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.134828,,,,,,,,,,,,,,,,,,,-0.100144126,-0.004351465,-0.055814933,0.004063415,0.003275559,0.025126554,1.000000000,3.526297092,26.425981522,-0.404402643,2079.996337891,2108.419921875,0.078286603,0.956906319,0.117872223,0.207412288,0.165580079,0.000000000,18.000000000,1723722517125872.000000000,1723722517123959.000000000,-2.354738712,2.117947102,0.441055089,1.000000000,11.520254135,12.003613472,0.009490889,-26.425981522,0.404402643
1723722517.140365,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1368.000000000,1438.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517134697.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.147673,,,,,,,,,,,,,,,,,,,-0.059926100,-0.003280677,-0.038251061,0.004070770,0.003264872,0.025131663,1.000000000,3.524196625,26.422620773,-0.401740849,2082.919189453,2111.380859375,0.078258038,0.957005918,0.117409147,0.207348943,0.165412545,0.000000000,18.000000000,1723722517137368.000000000,1723722517136475.000000000,-2.353237629,2.117691278,0.440910280,1.000000000,11.529301643,12.013408661,0.009484450,-26.422620773,0.401740849
1723722517.152581,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1361.000000000,1428.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517144707.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.160228,,,,,,,,,,,,,,,,,,,-0.031477358,-0.003148140,-0.014942316,0.004071645,0.003246402,0.025151256,1.000000000,3.526866198,26.415332794,-0.399918646,2086.152587891,2114.660156250,0.078766026,0.957056463,0.117182039,0.207297161,0.165346265,0.000000000,18.000000000,1723722517148858.000000000,1723722517147990.000000000,-2.354135513,2.117763758,0.441381752,1.000000000,11.539546967,12.024628639,0.009517161,-26.415332794,0.399918646
1723722517.170190,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1360.000000000,1424.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517154222.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.174693,8.000000000,1999.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1357.000000000,1423.000000000,109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722517164744.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722517.174705,,,,,,,,,,,,,,,,,,,0.003682716,0.000074300,-0.007358406,0.004066497,0.003222347,0.025182202,1.000000000,3.536094666,26.401351929,-0.398914903,2089.044189453,2117.590820313,0.074705206,0.957061172,0.117157325,0.207308561,0.165321618,0.000000000,18.000000000,1723722517160444.000000000,1723722517159505.000000000,-2.353963137,2.117591381,0.441644192,1.000000000,11.547511101,12.033808708,0.009227985,-26.401351929,0.398914903
