,t,q_w,q_x,q_y,q_z,w_x,w_y,w_z,motor_FR,motor_BR,motor_BL,motor_FL
762,38.1,0.9974569449205027,3.3926281525890545e-05,-0.0010658456827011373,0.0712636866648884,5.891461239283591e-05,0.0011463721239171627,0.045019570469199716,0.013227981260549054,1.2267584479767152e-07,0.013218051089996258,1.8560202823786426e-06
763,38.15,0.9973772223779357,3.194624277712053e-05,-0.0010369839338785992,0.07237131414024676,4.266252663489802e-05,0.0011637279576636296,0.04381870999765998,0.013303551218180328,1.554016415995928e-07,0.013295015732224481,1.6008401243575837e-06
764,38.2,0.9972984807396734,2.9588447461756933e-05,-0.0010077483329318342,0.0734488329853287,2.842069789691142e-05,0.001178413429338662,0.04261183195288767,0.013360918252138865,2.0630229378789347e-07,0.013353714366908803,1.372676924660543e-06
765,38.25,0.9972208269758562,2.6905501297601947e-05,-0.000978200978747373,0.07449611955753742,1.6095424656183974e-05,0.0011905467451199803,0.041400573515572595,0.013400399408230323,2.7275169788619516e-07,0.013394465028150558,1.1669313222262452e-06
766,38.300000000000004,0.9971443628089741,2.3947517142581097e-05,-0.0009484011404699269,0.07551309068366724,5.591222171555863e-06,0.0012002415912278183,0.04018654032790855,0.013422363611954286,3.5352336341847115e-07,0.013417637589794664,9.811849901879998e-07
767,38.35,0.9970691845397294,2.0762089776960645e-05,-0.0009184053634831628,0.07649970278573494,-3.1874484672653533e-06,0.0012076087703442675,0.03897130189629247,0.013427232467458802,4.4811128693209683e-07,0.01342365455977992,8.148663178628282e-07
768,38.400000000000006,0.9969953829041919,1.7394295413365106e-05,-0.000888267554680756,0.07745595090409808,-1.0336837839246763e-05,0.0012127549552732742,0.03775638827904316,0.013415451712871163,5.572205990468216e-07,0.013412962998770957,6.665991418241405e-07
769,38.45,0.9969230429593244,1.3886654271983175e-05,-0.0008580391293274147,0.0783818676568689,-1.5955317906674146e-05,0.0012157808842764742,0.03654328766791859,0.01338749572701897,6.813404731420835e-07,0.013386038576894226,5.347205155817737e-07
770,38.5,0.9968522439969117,1.0279087759312271e-05,-0.0008277691693199696,0.07927752213374074,-2.0142781259075372e-05,0.001216781755405954,0.03533344334885145,0.013343878036677944,8.223576850703256e-07,0.013343396206162693,4.195256996304078e-07
771,38.550000000000004,0.9967830594862429,6.608888206002339e-06,-0.0007975045768562892,0.0801430187167302,-2.300104177093207e-05,0.0012158464903940039,0.034128251127803044,0.013285131982467452,9.818159842735834e-07,0.013285570748965117,3.198446632115353e-07
772,38.6,0.9967155570431768,2.9106669639387417e-06,-0.0007672902589706661,0.0809784958527332,-2.463457518799883e-05,0.0012130570160447836,0.03292905771187171,0.013211805940212193,1.1607518756204228e-06,0.013213112022249198,2.3413299776017817e-07
773,38.650000000000006,0.9966497984239822,-7.836958595751696e-07,-0.000737169307933653,0.08178412479093375,-2.5149843379011918e-05,0.0012084890049321524,0.031737159248532404,0.013124465397123515,1.3602678701646306e-06,0.013126586930568824,1.6153571992408384e-07
774,38.7,0.9965858395433101,-4.445077563369318e-06,-0.0007071831551218914,0.0825601082843565,-2.465408430246078e-05,0.0012022129721060344,0.030553799748693575,0.013023695512971159,1.5827925251532357e-06,0.013026582045558932,1.0320619585283675e-07
775,38.75,0.9965237305158751,-8.047110272370273e-06,-0.0006773716949442079,0.08330667925140467,-2.325413890245908e-05,0.0011942953184570471,0.029380169241940177,0.012910108260060782,1.8349001440703104e-06,0.012913710745011917,6.502694414205973e-08
776,38.800000000000004,0.9964635157201459,-1.1566156000836229e-05,-0.0006477733855014721,0.08402409940779945,-2.1055847380151017e-05,0.0011847988488788326,0.028217403802530634,0.012784285387378852,2.1122615483350404e-06,0.012788556195284215,4.2056978703010695e-08
777,38.85,0.996405233878598,-1.4981270042826951e-05,-0.0006184253367260413,0.08471265792226816,-1.816335363055134e-05,0.0011737834597787078,0.027066586304111948,0.012646808220045776,2.4088377843930516e-06,0.01265170108505916,2.8292625487959773e-08
778,38.900000000000006,0.9963489181551076,-1.8274141630935944e-05,-0.0005893633709337844,0.0853726700752703,-1.4677980951954767e-05,0.0011613072841105388,0.025928745945491966,0.012498268998340783,2.7203006696351182e-06,0.012503738973350685,2.008864056995647e-08
779,38.95,0.9962945962698796,-2.1429009888248587e-05,-0.000560622053508196,0.08600447590356114,-1.0697249860310618e-05,0.001147427669992189,0.024804857610087997,0.012339266739623347,3.043270656920507e-06,0.012345270169087466,1.522944639330958e-08
780,39.0,0.9962422906305438,-2.4432560321127593e-05,-0.0005322347002569668,0.08660843883445273,-6.314152022193855e-06,0.0011322018928710332,0.023695841535764726,0.012170403190348579,3.3748937944871115e-06,0.012176897693086384,1.2365762077763636e-08
781,39.050000000000004,0.9961920184777006,-2.7273807227220673e-05,-0.0005042333678040361,0.08718494431735481,-1.6166282630587814e-06,0.0011156876633239203,0.02260256327451997,0.011992279623058594,3.712600404171637e-06,0.011999224081437415,1.0672655186667445e-08
782,39.1,0.9961437920442532,-2.994399354623673e-05,-0.00047664887152419123,0.08773439844756295,3.3091873273372274e-06,0.0010979391237066199,0.021525832539106837,0.01180552351737123,4.058241593896969e-06,0.01181287875908903,9.596237557253086e-09
783,39.150000000000006,0.9960976187285957,-3.243655131790931e-05,-0.0004495108920304373,0.08825722656938202,8.38038574600215e-06,0.0010790085877941512,0.020466403866007604,0.011610726573985042,4.408719720887299e-06,0.011618454510020986,8.810166997913431e-09
784,39.2,0.9960535012743571,-3.474695693341827e-05,-0.0004228479273746415,0.08875387193061994,1.3521761726956391e-05,0.0010589519577521931,0.019424978751911095,0.011408465221626708,4.7600825782534565e-06,0.011416528712955612,8.10694290448956e-09
785,39.25,0.9960114379565898,-3.687253918531948e-05,-0.0003966871780828073,0.08922479437517263,1.8666358379942764e-05,0.0010378292310037785,0.018402206638187073,0.011199308616562396,5.108719445227502e-06,0.011207671573149799,7.3433464874226745e-09
786,39.300000000000004,0.9959714227747971,-3.8812289016119766e-05,-0.00037105443833441765,0.08967046905617228,2.3755046516431076e-05,0.001015703854685149,0.017398685594777707,0.010983818435613255,5.451424974725554e-06,0.010992445895270452,6.412880403134788e-09
787,39.35,0.9959334456519029,-4.056668012105506e-05,-0.0003459740042132539,0.09009138516813776,2.8736004558568415e-05,0.0009926420781855314,0.01641496308536996,0.010762547407210808,5.7853549753173514e-06,0.010771405580604866,5.228737693547586e-09
788,39.400000000000006,0.9958974926399549,-4.213751336159209e-05,-0.0003214686137376944,0.09048804467840554,3.3562626137507234e-05,0.0009687106403815332,0.015451534217102056,0.010536139841702461,6.157149397557168e-06,0.010545196350739547,5.108179263874836e-08
789,39.45,0.9958635461368095,-4.3527810865682865e-05,-0.00029755945293687255,0.09086096100133684,3.8192401222361686e-05,0.0009439754620995058,0.014508840470193098,0.010305224095192602,6.607836099833467e-06,0.010314447957284058,1.8609533203861746e-07
790,39.5,0.9958315851049411,-4.474169600447707e-05,-0.0002742661449624548,0.09121065770436043,4.2588938236496666e-05,0.0009185038691659265,0.013587273520132956,0.010070307166449174,7.124853088087274e-06,0.010079668541832155,4.0070154667596785e-07
791,39.550000000000004,0.9958015852834013,-4.578423028722831e-05,-0.0002516066785178535,0.09153766733326227,4.672270068368582e-05,0.0008923656256166982,0.012687179347105637,0.009831876453239692,7.702007867761156e-06,0.009841346630772678,6.910516740884066e-07
792,39.6,0.9957735193966477,-4.666126134200094e-05,-0.00022959734423432906,0.09184253030435885,5.057018389267923e-05,0.0008656321695682563,0.01180885991298144,0.009590412069394325,8.338521794515857e-06,0.009599963499727759,1.0583938902006549e-06
793,39.650000000000006,0.9957473573625354,-4.7379284273465446e-05,-0.00020825268721544714,0.09212579382934645,5.41134441297972e-05,0.0008383760967336798,0.010952574253613089,0.009346386235736312,9.03755423223297e-06,0.009355992558160471,1.5076366731128467e-06
794,39.7,0.9957230664992065,-4.7945313155801437e-05,-0.00018758547247727534,0.09238801086782382,5.733965413363606e-05,0.0008106706986181045,0.010118539604425469,0.009100260989202923,9.805285882934369e-06,0.009109897044961892,2.0464448999557004e-06
795,39.75,0.9957006117299885,-4.836676253003369e-05,-0.00016760666223604716,0.0926297391098415,6.0240659931180875e-05,0.0007825895354574667,0.009306932655043483,0.008852486241685619,1.0650425023128625e-05,0.00886212807885881,2.6847570370352345e-06
796,39.800000000000004,0.9956799557853848,-4.86513388500729e-05,-0.00014832540433264347,0.09285153999152745,6.281254411301705e-05,0.0007542060340871427,0.008517890920721126,0.008603498432453664,1.15840025885537e-05,0.008613123306514602,3.4345896370288255e-06
797,39.85,0.995661059401345,-4.88069417073798e-05,-0.00012974903127821664,0.09305397774627999,6.505519786546652e-05,0.0007255931042756522,0.007751514203789982,0.008353719666126592,1.2619368326233727e-05,0.008363306037741465,4.31004160147258e-06
798,39.900000000000006,0.9956438815130958,-4.884157463797877e-05,-0.00011188306951255191,0.09323761849340927,6.69719015702972e-05,0.000696822770662647,0.007007866123647691,0.008103557198507107,1.377233905552744e-05,0.008113084728948412,5.3274498641163345e-06
799,39.95,0.9956283794439073,-4.8763265321638e-05,-9.47312585022733e-05,0.09340302936567828,6.856891408075553e-05,0.0006679658199686714,0.006286975701728177,0.007853403158553953,1.506147230728797e-05,0.007862852702787033,6.505670844193048e-06
800,40.0,0.9956145090882353,-4.857999497009932e-05,-7.829557928916424e-05,0.09355077767695205,6.985507183581669e-05,0.0006390914644922547,0.005588838994916657,0.00760363443194558,1.6508461301149855e-05,0.00761298802945307,7.86648401993722e-06
801,40.050000000000004,0.9956025123140376,-4.829884334386391e-05,-6.252906458836758e-05,0.09367837751502128,7.142835553738467e-05,0.0006157860717381736,0.0045542494415877575,0.014654830889557054,1.001826515489329e-05,0.014661198476237734,4.773422847302345e-06
802,40.1,0.9955937675963433,-4.7924543713909315e-05,-4.7230217026486185e-05,0.09377127776385374,7.352979324078139e-05,0.0006006307823624678,0.002763446163886995,0.024097387079043228,6.078950879372686e-06,0.02410183348019742,2.896421797902199e-06
803,40.150000000000006,0.9955902219323032,-4.7452341147181616e-05,-3.2245603790182884e-05,0.09380892158497355,7.7029387669792e-05,0.0005895072537394557,0.0001126590179158386,0.03363961349698141,3.688592219952821e-06,0.03364402988571829,1.7574934424691616e-06
804,40.2,0.995593869592754,-4.683679618645983e-05,-1.7512775378403896e-05,0.09377020481663076,8.291360689879592e-05,0.0005795196667122073,-0.0033586210569067293,0.04229535064970586,2.2381881119926e-06,0.04230028922555894,1.0664276182116124e-06
805,40.25,0.995606514224935,-4.60247719770427e-05,-3.0122720527564574e-06,0.09363585637127834,9.065181493201607e-05,0.0005698995239866146,-0.007552139286135429,0.04969955902268919,1.3581346656640294e-06,0.04970471862335875,6.471049790090838e-07
806,40.300000000000004,0.9956296682778497,-4.498292959856631e-05,1.1266883395252464e-05,0.09338933719823558,9.949438303415742e-05,0.0005605540458895708,-0.012350911854561684,0.05577832964432104,8.241570842977818e-07,0.05578363102983516,3.9266981446993874e-07
807,40.35,0.9956645186548269,-4.36899304306781e-05,2.5330486649288e-05,0.09301704399980786,0.00010919259373301868,0.0005512452120559964,-0.017637686731193994,0.060587991304072705,5.001897801539208e-07,0.060593504317889804,2.382945578766618e-07
808,40.400000000000006,0.9957119243002591,-4.212804168980032e-05,3.917850353610853e-05,0.09250820054715528,0.00011959042608645447,0.0005418301520873117,-0.023302915730208457,0.06423769146260681,3.03655585586031e-07,0.06424335382727567,1.4463031443925789e-07
809,40.45,0.9957724292633181,-4.028418199178267e-05,5.2809089792949215e-05,0.0918546206412794,0.00013052577637000137,0.0005322772961709965,-0.029247783188304573,0.06685381939473063,1.8447422241417854e-07,0.06685961449358505,8.781316601163393e-08
810,40.5,0.9958462834467349,-3.814798514597092e-05,6.6219165620989e-05,0.09105042833264637,0.00014193231461784173,0.00052253491502743,-0.0353849265064098,0.06856288263645681,1.1225588963198661e-07,0.06856881626455696,5.335275071984227e-08
811,40.550000000000004,0.9959334671023612,-3.5710210669896555e-05,7.940445004632838e-05,0.09009177599787262,0.0001537647077468499,0.000512570816695639,-0.04163806869254814,0.06948386676762776,6.857502558211253e-08,0.06948992631235122,3.24624244957621e-08
812,40.6,0.9960337170219804,-3.2962895142797946e-05,9.236027624930126e-05,0.08897657844121204,0.00016596155029009274,0.0005023893886282428,-0.04794120503551106,0.06972557164170452,4.227829997117716e-08,0.06973173195442839,1.981430618252382e-08
813,40.650000000000006,0.9961465532665918,-2.990032028929479e-05,0.00010508271852931952,0.08770427046520989,0.00017838421325696083,0.0004920761295017605,-0.05423755721119166,0.0693841314990126,2.6533626474637623e-08,0.06939029365943208,1.2162195052329604e-08
814,40.7,0.9962713056151095,-2.652019743677992e-05,0.00011756971844817146,0.08627559143172504,0.00019096609415497344,0.0004816617655935284,-0.060478549350523304,0.06854544095155296,1.741203342789119e-08,0.06855163647214473,7.522490642365627e-09
815,40.75,0.996407139610019,-2.2820188472875258e-05,0.00012981869975577516,0.08469239268483082,0.00020370710067300717,0.0004711237395107607,-0.0666230067322103,0.06728771780308648,1.2269752959077917e-08,0.06729393305480891,4.734138072238163e-09
816,40.800000000000004,0.9965530820545194,-1.8798704441721534e-05,0.0001418272362565141,0.08295746395948944,0.00021654080400211357,0.0004604998443657848,-0.07263638138948728,0.06567995710847455,1.0134827659580459e-08,0.06568614921772346,3.0555139038684515e-09
817,40.85,0.9967080453568326,-1.4458010096335583e-05,0.0001535953543171159,0.0810743806714868,0.0002291748313894533,0.0004500245543551109,-0.07848985676884071,0.06378078530567147,1.1785287952806989e-08,0.06378671056048703,2.1998528610603967e-09
818,40.900000000000006,0.9968708502917464,-9.806847664289972e-06,0.00016512743560697147,0.07904737309297373,0.00024160931297689947,0.00043967229981897,-0.08415955290090367,0.061641128837659154,2.0006858858109904e-08,0.061647008937086176,2.2635248840702256e-09
819,40.95,0.9970402474157181,-4.847849285514329e-06,0.00017642260390764698,0.0768812112343796,0.0002540915250766499,0.0004291752945780833,-0.08962607705727907,0.05930927713444439,4.766323039223648e-08,0.05931520535937548,3.843232843266075e-09
820,41.0,0.9972149373619263,4.2078837796668296e-07,0.00018747255966195285,0.07458109915829908,0.0002666963995880739,0.0004180646003004489,-0.09487408506734561,0.056827069674280216,3.2908943707307757e-07,0.05683327701626251,5.052585911652085e-08
821,41.050000000000004,0.9973935880702478,5.91268774387348e-06,0.000198159465286116,0.07215260223977624,0.0002680602358346325,0.00039546603366210514,-0.0998893921212392,0.05422534557271405,4.911097320273977e-05,0.05423220138121279,3.684661846914613e-05
822,41.1,0.9975748448655941,1.1267479418345013e-05,0.0002080657319317266,0.06960166916101886,0.00025534245139039916,0.0003582835598381308,-0.10465537827632544,0.051536503824775266,0.00020924358598941047,0.05154413125920496,0.00019168304617964255
823,41.150000000000006,0.9977573384234668,1.628433589403718e-05,0.00021693624528541214,0.06693469365070208,0.00023866762730690984,0.00031604329392219936,-0.10915417747152616,0.048788872238346985,0.0005015224212798295,0.04879683713579541,0.00048358055841608724
824,41.2,0.9979396984472999,2.0934806052674385e-05,0.0002247272444462839,0.06415850903921948,0.00022241235583487118,0.00027452362492573273,-0.11336907514948324,0.04600106851601158,0.0009296142247810727,0.04600863847143687,0.0009126695382765201
825,41.25,0.998120569737264,2.5236888840577353e-05,0.00023148382875409133,0.06128034795691678,0.0002075013311791863,0.00023502763628212252,-0.1172856246187224,0.04319216797554269,0.0014816100245418642,0.04319968336984291,0.0014657164230816172
826,41.300000000000004,0.9982986294699798,2.9223035708438876e-05,0.0002372544082564509,0.05830777214923152,0.00019402948880009181,0.00019713776659240756,-0.12089267465291754,0.04038266027523171,0.002138029951650018,0.040390126081202654,0.002122953897279736
827,41.35,0.9984726037660664,3.2916348710014316e-05,0.00024208075311895794,0.05524859198311607,0.0001811569227704079,0.00016094342062485632,-0.12418189981877022,0.03758354250334109,0.002885740054217507,0.03759048653873604,0.0028713109640949165
828,41.400000000000006,0.9986412815116508,3.6323212918292085e-05,0.00024600743759572324,0.05211080625618591,0.00016887542918580349,0.0001263302721572174,-0.12714729767237237,0.03480606058871001,0.003709162921072811,0.03481294595767284,0.0036954540782726834
829,41.45,0.9988035268625605,3.946247851424115e-05,0.00024907116616677545,0.04890253847801967,0.00015756202482586855,9.305167464192014e-05,-0.12978572955058135,0.03206608542657045,0.004588567936208901,0.032072855125308136,0.004575566397505223
830,41.5,0.9989582902294893,4.235019148658565e-05,0.0002513094958835377,0.04563196899275094,0.00014664794707777145,6.139602242994896e-05,-0.13209613443779514,0.02936772105702833,0.005515452346635067,0.029373973562873367,0.005503049484385775
831,41.550000000000004,0.999104616137446,4.498906055248855e-05,0.00025276658654475317,0.042307295855192675,0.00013604514136021157,3.148190997700796e-05,-0.13407895712934806,0.0267183247058643,0.00647725369649103,0.02672428630590523,0.006465561714250761
832,41.6,0.9992416499970116,4.738837695384692e-05,0.0002534847992242686,0.03893668725380511,0.00012592393492842345,3.1480188833053683e-06,-0.13573693779027024,0.024130806835696173,0.007457118076192395,0.024136463748060086,0.007446032796655003
833,41.650000000000006,0.9993686433638078,4.955605720936626e-05,0.0002535033872748417,0.03552823045982836,0.00011613684899105351,-2.365954292709988e-05,-0.1370738957825923,0.021600806059525853,0.008453718273380777,0.02160612502816995,0.008443219527035884
834,41.7,0.9994849562657501,5.1502913259414594e-05,0.0002528552992835074,0.03208991803788309,0.00010719703354620514,-4.965534528615658e-05,-0.13809447739817993,0.019135013616382267,0.009454751806066615,0.019140687257883125,0.009444701576544519
835,41.75,0.9995900593097224,5.325950195331819e-05,0.00025155126274882056,0.028629607962703578,9.980462464430435e-05,-7.549664878038492e-05,-0.13880536418893932,0.01674453753978564,0.010445878302823485,0.01675070772517623,0.010436369480858654
836,41.800000000000004,0.9996835341561927,5.487126928933317e-05,0.0002495916216702659,0.02515498901703949,9.45898472488193e-05,-0.00010173833550023577,-0.13921302437170113,0.01441069435849719,0.01143410610356711,0.014417871011634631,0.011425064110343552
837,41.85,0.9997650714868741,5.642957522424992e-05,0.0002469369017089116,0.0216735995340203,9.543790593410296e-05,-0.00013166783430968769,-0.13932415141941873,0.012142138391914276,0.012403450064138967,0.01215371855323523,0.012395016596656351
838,41.900000000000006,0.9998344697867452,5.806636847722141e-05,0.0002435186354927072,0.01819278967761963,9.693386230306958e-05,-0.00016037779316527027,-0.13914715205550385,0.009948947520521206,0.013345169005117643,0.009956533868728483,0.013337351870733039
839,41.95,0.9998916323277867,5.9726862318438576e-05,0.00023943762579019736,0.014719712721251346,9.82312338784425e-05,-0.00018571509625640945,-0.1386885922269829,0.0077845042604631105,0.014267526531215886,0.0077934977066381065,0.014261107799796566
840,42.0,0.9999365627814568,6.127933301574419e-05,0.00023490417367431543,0.011261381400380776,7.962286667558792e-05,-0.0001892231859942383,-0.1379544524289699,0.005675115900324201,0.015153215889139773,0.005660497794817877,0.01514819946142085
841,42.050000000000004,0.9999693621139666,6.210265273738442e-05,0.00023055288112418034,0.007824643577656163,4.874754349433153e-05,-0.00017839917826540486,-0.1369513591623758,0.0035786262641119594,0.015998597072957664,0.0035695844184631628,0.01599433988882208
842,42.1,0.9999902258465297,6.228160058573968e-05,0.00022637807113263665,0.004415914695246544,2.6876824589847844e-05,-0.00017396813577659124,-0.13571757139962726,0.0021714080543461197,0.01681174894118456,0.0021659198443850112,0.016807579082928313
843,42.150000000000006,0.9999994359264658,6.199155982504679e-05,0.0002222489251590593,0.0010402498097206348,1.0235132057554448e-05,-0.00017384234555885392,-0.13431107040050647,0.0013175492978487636,0.01760487501194193,0.0013142170400777245,0.01760070424069181
844,42.2,0.9999973362735223,6.13364361486053e-05,0.00021808288851988145,-0.002298549139919303,-3.1579722658996563e-06,-0.00017623419387065108,-0.13277282320632033,0.0007994527854358061,0.018381978060649087,0.0007974287295981631,0.018377938421953736
845,42.25,0.9999843128222894,6.038390435830987e-05,0.00021383489988406281,-0.005597493824977071,-1.4309244294525359e-05,-0.00017989251945855927,-0.13112815553430934,0.00048508705474107033,0.019142999502362992,0.00048385686055494725,0.019139208160749044
846,42.300000000000004,0.9999607815463953,5.918207265525973e-05,0.00020948459503744858,-0.008854105114323699,-2.3809256315555544e-05,-0.00018404451666965337,-0.12939309981348107,0.00029433917138209413,0.019886069103910886,0.00029359068746728876,0.019882584087113728
847,42.35,0.9999271812717828,5.776701688291712e-05,0.00020502628282533726,-0.01206623268105429,-3.2041367390959066e-05,-0.00018824694509837596,-0.12757820364929118,0.000178598978424994,0.020608484764906135,0.0001781428002878409,0.020605325140515163
848,42.400000000000006,0.9998839690554719,5.616695169913268e-05,0.00020046253545048296,-0.01523194904330542,-3.9259408384787194e-05,-0.0001922530042058927,-0.1256908110235132,0.0001083711819630035,0.02130739347782419,0.00010809242352600449,0.021304561199320976
849,42.45,0.9998316169091959,5.4404950501112486e-05,0.00019580047979415231,-0.01834948807445438,-4.562986103768802e-05,-0.00019592724119632526,-0.12373642550855093,6.57589393355928e-05,0.021979976567118566,6.558794703308462e-05,0.02197746661081966
850,42.5,0.9997706092067776,5.250073738186665e-05,0.00019104968039358004,-0.021417210078767686,-5.1262601047921515e-05,-0.00019919846610463258,-0.12171951982141761,3.9902901788677164e-05,0.02262369088552728,3.979749314301622e-05,0.02262149483655973
851,42.550000000000004,0.9997014404276391,5.047181277872229e-05,0.00018622089633123383,-0.024433582523846115,-5.623259784460788e-05,-0.0002020338435263365,-0.119644013143197,2.4213980341990065e-05,0.02323623029105906,2.4148649330293473e-05,0.023234337621932808
852,42.6,0.9996246130580088,4.8334131279570034e-05,0.00018132533129768257,-0.027397169990601412,-6.059389861802626e-05,-0.0002044238715224543,-0.11751354762949714,1.4694041289159266e-05,0.02381564078703004,1.4653414599414306e-05,0.02381403957487128
853,42.650000000000006,0.9995406355673847,4.6102537023917164e-05,0.00017637421080538213,-0.030306629350563583,-6.438408192313044e-05,-0.0002063692646469101,-0.11533164542827302,8.91745072873254e-06,0.024360223590156077,8.89203020232427e-06,0.02435890531597362
854,42.7,0.9994500204243855,4.379114159827996e-05,0.0001713786432349249,-0.03316070789858937,-6.76282212438895e-05,-0.00020787392956231123,-0.11310179331511525,5.412490341431934e-06,0.024868616809200356,5.396189483204535e-06,0.024867574429029846
855,42.75,0.9993532821454222,4.14135091773811e-05,0.00016634951346937497,-0.03595824297241214,-7.03495238142074e-05,-0.0002089485770077411,-0.11082748522802083,3.2860902406929923e-06,0.025339693339676762,3.2750371492023608e-06,0.025338915540167473
856,42.800000000000004,0.9992509353784609,3.898257622767463e-05,0.00016129725870872125,-0.038698162301991273,-7.257706440605766e-05,-0.00020961463641630754,-0.10851223927106772,1.996041612607972e-06,0.02577262270114354,1.9879876715797467e-06,0.025772092628553282
857,42.85,0.9991434930336657,3.65105383943384e-05,0.0001562316776183249,-0.041379484543419054,-7.433891505697601e-05,-0.00020989591160234435,-0.10615960077083132,1.21356852831554e-06,0.026166766543397897,1.2070718692168821e-06,0.02616647111254943
858,42.900000000000006,0.9990314644703653,3.4008946968478056e-05,0.00015116196163623069,-0.04400131978775122,-7.566056706409858e-05,-0.00020981580134724816,-0.10377313682490984,7.389530828471055e-07,0.02652174276852517,7.332429000319001e-07,0.026521667223839952
859,42.95,0.9989153537542261,3.1488734085492454e-05,0.00014609669006425343,-0.046562869836561355,-7.656419926727422e-05,-0.00020939563114279208,-0.10135642695518057,4.512696022368687e-07,0.02683733018139513,4.45761891882888e-07,0.026837464001560674
860,43.0,0.9987956579930023,2.8960289670223508e-05,0.00014104388767020946,-0.04906342822672266,-7.707378034769023e-05,-0.00020865893093917383,-0.09891305143076412,2.767605793257141e-07,0.027113525603022097,2.7134186146472655e-07,0.027113852524265417
861,43.050000000000004,0.9986728657624058,2.6433401572104904e-05,0.0001360109731946341,-0.05150237992126029,-7.72078104035575e-05,-0.00020762423073844157,-0.0964465791363701,1.712221062231109e-07,0.027350454260590306,1.655202419598086e-07,0.027350968442042295
862,43.1,0.9985474556276394,2.3917440206208797e-05,0.00013100492298863913,-0.05387920070972571,-7.698742454919151e-05,-0.00020631257985584249,-0.09396055533768762,1.0712308794845259e-07,0.027548428003719153,1.0133137828395552e-07,0.027549112053035965
863,43.150000000000006,0.9984198947690887,2.1421218069432727e-05,0.000126032159010902,-0.05619345628271856,-7.642604889906349e-05,-0.00020473756857923234,-0.09145848988124525,6.871317713072533e-08,0.027707861744913447,6.237457855560259e-08,0.027708716114752716
864,43.2,0.9982906377493904,1.8954011133031432e-05,0.00012109941571476463,-0.058444800447560855,-7.546195890023308e-05,-0.00020284228090747497,-0.08894377742528164,7.565215692564133e-08,0.027830715158283302,6.614831191560603e-08,0.027831803394939087
865,43.25,0.9981601254552149,1.652650516487549e-05,0.00011621460271422562,-0.06063297216355151,-7.411135009258507e-05,-0.0002006329163125049,-0.08641977288110658,1.0682050067926353e-07,0.02791617924613118,9.041885066785624e-08,0.027917436548889302
866,43.300000000000004,0.9980287839546543,1.4147200708459234e-05,0.00011138408649335958,-0.06275779578811264,-7.247962707383376e-05,-0.00019819318024347015,-0.08388983959389755,1.423930139194578e-07,0.02796477034815845,1.1651113736200531e-07,0.027966150667461397
867,43.35,0.9978970235167398,1.1822401225212949e-05,0.00010661265954433453,-0.06481917996282639,-7.06275156983445e-05,-0.00019557057954424313,-0.08135727414914959,1.7662076760448854e-07,0.027977368862070175,1.3977617123563472e-07,0.02797885346359449
868,43.400000000000006,0.9977652377914052,9.557354293003405e-06,0.0001019043708451486,-0.0668171154722844,-6.858098882205836e-05,-0.0001927846247111925,-0.0788252867058959,2.0766562122004855e-07,0.027954969193682,1.5905496078753262e-07,0.02795654980446694
869,43.45,0.9976338031119794,7.356813723141664e-06,9.726292040809072e-05,-0.06875167281875091,-6.635526857904702e-05,-0.00018984677909842417,-0.07629699444717232,2.3504441402732e-07,0.027898619060371242,1.7421746376213504e-07,0.027900288593259
870,43.5,0.9975030779094283,5.225154994654107e-06,9.269172923319337e-05,-0.07062299968196788,-6.3965058433815e-05,-0.0001867686044751664,-0.07377541777593222,2.587266588242206e-07,0.02780940494163135,1.8538026338088952e-07,0.027811155504203555
871,43.550000000000004,0.9973734022341355,3.166356924420899e-06,8.819392175221762e-05,-0.0724313182990892,-6.142609969687111e-05,-0.00018356262257429134,-0.07126347705536969,2.787874949898769e-07,0.02768844797564107,1.9264686754857762e-07,0.027690271272333318
872,43.6,0.9972450973822513,1.183981666548753e-06,8.3772318003332e-05,-0.07417692277137176,-5.8754550206079773e-05,-0.00018024125659110216,-0.06876398927931703,2.962388753366217e-07,0.027536908272054173,1.9685465691648197e-07,0.02753879618470079
873,43.650000000000006,0.997118465624045,-7.188297984680201e-07,7.94294533949674e-05,-0.07586017629371652,-5.596669000685919e-05,-0.00017681571802972236,-0.06627966458513751,3.1331810007510656e-07,0.02735598544180849,1.9973593236017442e-07,0.02735793032680804
874,43.7,0.9969937900300343,-2.539357782654731e-06,7.516761229296994e-05,-0.07748150832164329,-5.307876701380579e-05,-0.00017329637947491512,-0.06381310455924427,3.276034813516383e-07,0.027146876901660212,1.9892208775976493e-07,0.02714887120272428
875,43.75,0.996871334388531,-4.275301592998713e-06,7.098884795151917e-05,-0.07904141171143499,-5.010708869250846e-05,-0.00016969244917724516,-0.06136679967628789,3.416909708185784e-07,0.026910834904149278,1.9634968351116702e-07,0.026912871619458864
876,43.800000000000004,0.996751343213574,-5.924780157671552e-06,6.68950219880259e-05,-0.08054043979515359,-4.706802884811541e-05,-0.00016601191738385007,-0.058943127436519714,3.5405190227874567e-07,0.026649103505286417,1.9038525648040122e-07,0.02665117582119587
877,43.85,0.9966340418338695,-7.48632661589221e-06,6.28878204313434e-05,-0.08197920345753851,-4.397748392138152e-05,-0.0001622627654374336,-0.05654435265291714,3.602511253165848e-07,0.02636292212918853,1.7697872881005425e-07,0.026365023308880017
